Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87
1,1,0.9333333333333332,0.4,0.9333333333333332,0.4666666666666667,-22.77353038658949,-51.34430581037142,-76.84544664937049,-97.36325554823792,-113.2992637726187,-125.52531058735642,-134.86474242960028,-141.9883305839896,-147.41892683020353,-151.55812241014004,-154.7128098878123,-157.11710044431766,-158.94947455012763,-160.3459720127311,-161.41027612704252,-162.22140747590345,-162.83958979794932,-163.31072109915152,-163.66978135035689,-163.9434296157846,-164.15198339691764,-164.3109271400142,-164.43206190595825,-164.52438156090903,-164.5947405418637,-164.6483627765177,-164.68922954306638,-164.72037506728626,-164.74411180402495,-164.76220212952498,-164.77598919218227,-164.78649663698837,-164.79450460787368,-164.8006076708811,-164.80525895877997,-164.80880381471422,-164.81150543281802,-164.81356439953336,-164.81513358650645,-164.81632950081533,-164.81724093524522,-164.8179355608668,-164.81846495139482,-164.81886841237053,-164.81917589947201,-164.8194102426261,-164.8195888410569,-164.81972495512275,-164.81982869085456,-164.8199077502963,-164.81996800335673,-164.82001392363168,-164.8200489205535,-164.820075592531,-164.82009591987253,-164.82011141181763,-164.82012321859355,-164.82013221681518,-164.82013907457159,-164.82014430102922,-164.82014828423542,-164.82015131993055,-164.82015363350538,-164.82015539673498,-164.82015674053375,-164.82015776467458,-164.82015854519622,-164.82015914005027,-164.82015959340245,-164.8201599389129,-164.82016020223443,-164.82016040291802,-164.82016055586374,-164.82016067242716,-164.82016076126294,-164.82016082896683,-164.82016088056542,-164.8201609198901,-164.8201609498603,-164.82016097270133,-164.82016099010897,-164.8201610033757,-164.8201610134866,-164.8201610211924,-164.82016102706513,-164.82016103154098,-164.82016103495204,-164.82016103755166
2,2,0.9333333333333332,0.4666666666666667,0.8666666666666667,0.4666666666666667,22.773530386589478,51.34430581037138,76.84544664937044,97.36325554823786,113.2992637726186,125.5253105873563,134.86474242960023,141.98833058398944,147.4189268302034,151.5581224101399,154.71280988781217,157.11710044431757,158.94947455012752,160.34597201273095,161.41027612704238,162.22140747590328,162.83958979794912,163.31072109915138,163.66978135035674,163.9434296157844,164.1519833969175,164.31092714001406,164.4320619059581,164.52438156090886,164.59474054186356,164.6483627765175,164.6892295430662,164.72037506728608,164.74411180402478,164.7622021295248,164.77598919218212,164.78649663698818,164.7945046078735,164.80060767088094,164.80525895877986,164.80880381471408,164.81150543281794,164.8135643995332,164.81513358650628,164.81632950081516,164.81724093524508,164.81793556086663,164.81846495139465,164.81886841237036,164.81917589947187,164.8194102426259,164.8195888410568,164.81972495512258,164.8198286908544,164.81990775029615,164.8199680033566,164.82001392363156,164.82004892055332,164.82007559253088,164.8200959198724,164.82011141181752,164.8201232185934,164.82013221681504,164.82013907457147,164.82014430102905,164.82014828423522,164.82015131993043,164.82015363350519,164.8201553967348,164.8201567405336,164.82015776467443,164.8201585451961,164.8201591400501,164.8201595934023,164.82015993891275,164.82016020223432,164.82016040291785,164.82016055586362,164.82016067242702,164.82016076126283,164.8201608289667,164.82016088056528,164.8201609198899,164.82016094986014,164.82016097270116,164.8201609901088,164.82016100337557,164.82016101348646,164.82016102119223,164.82016102706498,164.8201610315408,164.82016103495192,164.8201610375515
3,3,0.8666666666666667,0.4666666666666667,0.8666666666666667,0.4,68.32059115976826,154.03291743111376,230.5363399481107,292.0897666447128,339.8977913178548,376.575931762068,404.5942272887996,425.96499175196715,442.25678049060923,454.67436723041845,464.13842966343526,471.3513013329514,476.84842365038116,481.03791603819167,484.2308283811259,486.6642224277086,488.5187693938461,489.93216329745286,491.00934405106887,491.8302888473522,492.4559501907512,492.93278142004095,493.29618571787313,493.5731446827254,493.7842216255894,493.9450883295513,494.06768862919716,494.1611252018572,494.2323354120732,494.2866063885733,494.3279675765451,494.35948991096336,494.3835138236192,494.4018230126416,494.4157768763382,494.42641144414085,494.4345162984526,494.4406931985984,494.44540075951767,494.4489885024443,494.4517228057341,494.4538066825988,494.4553948541828,494.45660523711,494.45752769841437,494.4582307278765,494.4587665231691,494.4591748653665,494.459486072562,494.45972325088724,494.4599040100686,494.4600417708934,494.4601467616588,494.4602267775911,494.4602877596159,494.4603342354512,494.46036965577895,494.4603966504439,494.46041722371325,494.4604329030858,494.46044485270437,494.46045395979,494.46046090051436,494.4604661902033,494.4604702215997,494.460473294022,494.460475635587,494.46047742014906,494.4604787802057,494.46047981673706,494.46048060670165,494.46048120875236,494.4604816675895,494.46048201727984,494.46048228378714,494.46048248689874,494.46048264169457,494.4604827596687,494.46048284957914,494.4604829181022,494.4604829703251,494.46048301012536,494.46048304045814,494.46048306357557,494.4604830811937,494.4604830946212,494.46048310485435,494.4604831126532
0,0,0.9333333333333332,0.4,1.0,0.4,-22.24984974005267,-50.55501159929373,-75.97375761430273,-96.47524327382828,-112.41320490706964,-124.64482966056774,-133.9896323617943,-141.11761544070927,-146.5516418245013,-150.6934730854798,-153.85017499470322,-156.25600231635065,-158.08954803070074,-159.486938510954,-160.5519232435001,-161.36357331509154,-161.98215096994159,-162.45358356410796,-162.81287343791104,-163.0866967041601,-163.29538385754626,-163.45442924677724,-163.5756414796322,-163.6680201739386,-163.7384241501753,-163.79208067679212,-163.83297357805253,-163.86413902015101,-163.88789093677366,-163.90599283122032,-163.91978871084405,-163.9303028752676,-163.93831596733156,-163.94442293330974,-163.9490771957543,-163.9526243186599,-163.955327664476,-163.95738794792126,-163.95895813840528,-163.96015481751363,-163.9610668348151,-163.96176190465673,-163.96229163373536,-163.96269535272853,-163.96300303647112,-163.96323752949,-163.9634162421363,-163.96355244324855,-163.96365624532032,-163.96373535532138,-163.96379564691432,-163.96384159655568,-163.96387661585845,-163.96390330489285,-163.963923645234,-163.96393914708634,-163.96395096141282,-163.9639599653889,-163.9639668275309,-163.96397205733092,-163.96397604308433,-163.96397908072097,-163.96398139577528,-163.96398316013244,-163.9639845047907,-163.9639855295864,-163.96398631060728,-163.96398690584172,-163.96398735948372,-163.96398770521515,-163.9639879687051,-163.96398816951705,-163.96398832256062,-163.9639884391986,-163.9639885280912,-163.96398859583834,-163.96398864746996,-163.96398868681973,-163.963988716809,-163.9639887396647,-163.96398875708348,-163.96398877035872,-163.9639887804761,-163.96398878818684,-163.96398879406337,-163.963988798542,-163.96398880195522,-163.96398880455644
1,1,1.0,0.4,1.0,0.4666666666666667,-7.416616580017589,-16.851670533097984,-25.32458587143436,-32.15841442460957,-37.47106830235672,-41.54827655352275,-44.663210787264966,-47.039205146903285,-48.85054727483401,-50.23115769516016,-51.28339166490132,-52.08533410545045,-52.69651601023383,-53.1623128369849,-53.517307747833605,-53.787857771697404,-53.994050323314134,-54.15119452136956,-54.27095781263726,-54.36223223472028,-54.43179461918232,-54.48480974892597,-54.525213826544324,-54.55600672464644,-54.57947471672534,-54.59736022559762,-54.61099119268442,-54.62137967338394,-54.62929697892479,-54.63533094374035,-54.63992957028158,-54.64343429175611,-54.64610532244411,-54.648140977770154,-54.649692398585024,-54.650874772886866,-54.6517758881589,-54.652462649307324,-54.65298604613534,-54.65338493917146,-54.65368894493862,-54.653920634885814,-54.65409721124536,-54.65423178424306,-54.65433434549061,-54.654412509830244,-54.654472080712345,-54.654517481083076,-54.65455208177367,-54.654578451774036,-54.654598548971684,-54.6546138655188,-54.654625538619726,-54.65463443496452,-54.654641215078236,-54.654646382362344,-54.654650320471184,-54.65465332179655,-54.65465560917722,-54.654657352443856,-54.65465868102836,-54.6546596935739,-54.65466046525866,-54.654661053377716,-54.65466150159714,-54.65466184319571,-54.654662103536005,-54.65466230194748,-54.654662453161485,-54.654662568405286,-54.65466265623528,-54.65466272317258,-54.654662774187116,-54.65466281306645,-54.6546628426973,-54.65466286527968,-54.654662882490214,-54.654662895606826,-54.654662905603246,-54.65466291322182,-54.65466291902806,-54.65466292345315,-54.6546629268256,-54.654662929395855,-54.654662931354686,-54.654662932847565,-54.65466293398531,-54.65466293485238
2,2,1.0,0.4666666666666667,0.9333333333333332,0.4666666666666667,7.41661658001764,16.851670533098098,25.324585871434532,32.15841442460979,37.471068302356976,41.54827655352304,44.66321078726527,47.03920514690362,48.850547274834355,50.231157695160505,51.28339166490165,52.08533410545079,52.696516010234184,53.16231283698525,53.51730774783396,53.787857771697766,53.994050323314504,54.15119452136993,54.27095781263762,54.36223223472064,54.4317946191827,54.48480974892637,54.52521382654468,54.556006724646814,54.57947471672571,54.597360225598,54.61099119268479,54.6213796733843,54.62929697892517,54.63533094374073,54.63992957028197,54.64343429175648,54.64610532244448,54.64814097777053,54.64969239858539,54.65087477288725,54.651775888159285,54.65246264930771,54.65298604613572,54.65338493917183,54.65368894493898,54.65392063488618,54.65409721124573,54.65423178424345,54.65433434549099,54.65441250983061,54.65447208071272,54.65451748108345,54.654552081774035,54.6545784517744,54.65459854897205,54.654613865519174,54.6546255386201,54.6546344349649,54.65464121507861,54.654646382362706,54.65465032047153,54.65465332179691,54.65465560917759,54.65465735244424,54.654658681028735,54.654659693574274,54.654660465259035,54.65466105337809,54.654661501597516,54.65466184319608,54.65466210353637,54.65466230194786,54.65466245316186,54.654662568405676,54.65466265623566,54.65466272317296,54.654662774187486,54.654662813066814,54.654662842697675,54.65466286528007,54.654662882490605,54.6546628956072,54.654662905603615,54.65466291322218,54.654662919028425,54.65466292345352,54.65466292682599,54.65466292939623,54.65466293135507,54.654662932847955,54.6546629339857,54.65466293485276
3,3,0.9333333333333332,0.4666666666666667,0.9333333333333332,0.4,22.249849740052714,50.55501159929382,75.97375761430287,96.47524327382843,112.41320490706984,124.64482966056795,133.98963236179458,141.11761544070959,146.55164182450162,150.69347308548006,153.8501749947035,156.2560023163509,158.0895480307011,159.48693851095427,160.55192324350037,161.36357331509183,161.98215096994196,162.45358356410827,162.81287343791138,163.0866967041604,163.29538385754654,163.45442924677752,163.57564147963248,163.6680201739389,163.7384241501756,163.79208067679244,163.83297357805284,163.8641390201513,163.88789093677397,163.9059928312206,163.9197887108443,163.9303028752679,163.93831596733187,163.94442293331002,163.94907719575463,163.95262431866018,163.95532766447627,163.95738794792157,163.9589581384056,163.96015481751394,163.9610668348154,163.96176190465704,163.96229163373562,163.96269535272882,163.9630030364714,163.96323752949033,163.96341624213662,163.9635524432488,163.96365624532058,163.96373535532166,163.9637956469146,163.96384159655597,163.96387661585874,163.96390330489314,163.96392364523433,163.96393914708662,163.9639509614131,163.96395996538917,163.96396682753124,163.96397205733118,163.9639760430846,163.96397908072123,163.96398139577556,163.96398316013276,163.963984504791,163.96398552958672,163.96398631060757,163.96398690584203,163.963987359484,163.9639877052155,163.9639879687054,163.96398816951734,163.96398832256094,163.9639884391989,163.96398852809142,163.96398859583863,163.96398864747025,163.96398868682007,163.96398871680938,163.96398873966498,163.96398875708377,163.963988770359,163.9639887804764,163.96398878818715,163.96398879406362,163.96398879854232,163.96398880195554,163.96398880455672
0,0,0.0,0.4666666666666667,0.06666666666666668,0.4666666666666667,-1185.9079725450404,-1758.183288228713,-2137.6437530340704,-2414.226777844767,-2621.9595608906634,-2779.508087507018,-2899.38184265136,-2990.689038205941,-3060.262926572519,-3113.2832760869373,-3153.690394932851,-3184.485362939689,-3207.9548668747216,-3225.841510558805,-3239.4733378944616,-3249.86247298455,-3257.7802769267,-3263.814621499255,-3268.413537439305,-3271.918479465412,-3274.589678239294,-3276.625461667168,-3278.1769801113555,-3279.359428818726,-3280.2606007969384,-3280.9474051625407,-3281.4708349273506,-3281.8697530653412,-3282.173777963269,-3282.4054824904792,-3282.5820699617548,-3282.71665142802,-3282.8192191296284,-3282.897388388036,-3282.956963018881,-3283.002366246605,-3283.036969114609,-3283.063340774386,-3283.083439236724,-3283.098756747705,-3283.110430583185,-3283.1193274878447,-3283.126108028193,-3283.1312756375128,-3283.135213994149,-3283.138215508396,-3283.140503033015,-3283.1422464093457,-3283.143575077462,-3283.14458768669,-3283.1453594200075,-3283.1459475761235,-3283.1463958237373,-3283.1467374437866,-3283.1469978004657,-3283.147196224416,-3283.1473474479762,-3283.147462699009,-3283.1475505345325,-3283.147617476051,-3283.147668493756,-3283.147707375552,-3283.1477370082825,-3283.1477595920837,-3283.1477768037284,-3283.147789921129,-3283.1477999182084,-3283.147807537218,-3283.147813343844,-3283.14781776921,-3283.147821141886,-3283.147823712283,-3283.1478256712408,-3283.1478271642113,-3283.147828302035,-3283.1478291692024,-3283.147829830087,-3283.1478303337644,-3283.14783071763,-3283.147831010181,-3283.147831233141,-3283.147831403065,-3283.147831532569,-3283.147831631264,-3283.147831706484,-3283.147831763811,-3283.1478318075,-3283.1478318408
1,1,0.06666666666666668,0.4666666666666667,0.06666666666666668,0.5333333333333333,-395.30265751501406,-586.0610960762383,-712.5479176780243,-804.7422592815892,-873.9865202968888,-926.5026958356736,-966.4606142171208,-996.8963460686476,-1020.0876421908403,-1037.7610920289799,-1051.2301316442843,-1061.4951209798974,-1069.3182889582413,-1075.2805035196025,-1079.8244459648213,-1083.2874909948512,-1085.9267589755677,-1087.9382071664188,-1089.471179146436,-1090.6394931551379,-1091.529892746432,-1092.2084872223902,-1092.7256600371193,-1093.119809606243,-1093.420200265647,-1093.6491350541812,-1093.823611642451,-1093.9565843551145,-1094.0579259877572,-1094.1351608301604,-1094.194023320586,-1094.238883809341,-1094.2730730432104,-1094.2991294626795,-1094.3189876729616,-1094.3341220822024,-1094.3456563715376,-1094.3544469247965,-1094.361146412242,-1094.366252249236,-1094.3701435277292,-1094.3731091626157,-1094.3753693427318,-1094.377091879172,-1094.3784046647174,-1094.3794051694665,-1094.3801676776725,-1094.380748803116,-1094.3811916924878,-1094.3815292288975,-1094.381786473337,-1094.3819825253754,-1094.3821319412466,-1094.3822458145964,-1094.382332600156,-1094.3823987414728,-1094.382449149326,-1094.382487566337,-1094.3825168448448,-1094.3825391586845,-1094.3825561645863,-1094.3825691251848,-1094.3825790027618,-1094.382586530695,-1094.3825922679102,-1094.382596640377,-1094.3825999727374,-1094.3826025124072,-1094.3826044479488,-1094.382605923071,-1094.382607047296,-1094.382607904095,-1094.3826085570813,-1094.382609054738,-1094.3826094340125,-1094.3826097230683,-1094.3826099433631,-1094.3826101112559,-1094.3826102392106,-1094.3826103367278,-1094.382610411048,-1094.3826104676891,-1094.3826105108571,-1094.3826105437554,-1094.3826105688286,-1094.3826105879377,-1094.3826106025008,-1094.3826106136007
2,2,0.06666666666666668,0.5333333333333333,0.0,0.5333333333333333,395.30265751501344,586.0610960762375,712.5479176780232,804.7422592815884,873.9865202968872,926.5026958356723,966.4606142171194,996.8963460686467,1020.0876421908392,1037.7610920289785,1051.2301316442833,1061.4951209798958,1069.3182889582401,1075.2805035196013,1079.82444596482,1083.2874909948498,1085.926758975566,1087.9382071664177,1089.4711791464347,1090.6394931551367,1091.529892746431,1092.2084872223888,1092.7256600371184,1093.1198096062417,1093.4202002656461,1093.64913505418,1093.8236116424498,1093.9565843551131,1094.057925987756,1094.1351608301593,1094.1940233205846,1094.2388838093395,1094.273073043209,1094.2991294626781,1094.3189876729602,1094.3341220822012,1094.345656371536,1094.3544469247952,1094.3611464122405,1094.3662522492348,1094.3701435277278,1094.3731091626146,1094.3753693427307,1094.3770918791706,1094.378404664716,1094.379405169465,1094.3801676776714,1094.380748803115,1094.381191692487,1094.3815292288962,1094.3817864733355,1094.381982525374,1094.3821319412452,1094.382245814595,1094.382332600155,1094.3823987414717,1094.3824491493249,1094.3824875663358,1094.3825168448438,1094.3825391586834,1094.3825561645854,1094.3825691251832,1094.3825790027604,1094.382586530694,1094.3825922679089,1094.3825966403756,1094.3825999727358,1094.3826025124058,1094.3826044479476,1094.3826059230698,1094.3826070472949,1094.3826079040937,1094.3826085570802,1094.3826090547366,1094.3826094340113,1094.3826097230674,1094.382609943362,1094.3826101112545,1094.3826102392095,1094.3826103367264,1094.3826104110467,1094.3826104676882,1094.382610510856,1094.3826105437545,1094.3826105688274,1094.3826105879366,1094.3826106024994,1094.3826106135994
3,3,0.0,0.5333333333333333,0.0,0.4666666666666667,1185.907972545042,1758.1832882287151,2137.6437530340727,2414.226777844769,2621.9595608906657,2779.5080875070207,2899.381842651362,2990.689038205944,3060.262926572522,3113.2832760869405,3153.690394932853,3184.4853629396916,3207.9548668747248,3225.841510558808,3239.4733378944647,3249.8624729845533,3257.7802769267028,3263.814621499257,3268.413537439309,3271.918479465415,3274.589678239297,3276.625461667171,3278.176980111359,3279.359428818729,3280.260600796942,3280.947405162544,3281.4708349273537,3281.8697530653435,3282.173777963272,3282.405482490483,3282.582069961758,3282.716651428023,3282.819219129632,3282.8973883880394,3282.956963018886,3283.0023662466083,3283.036969114613,3283.063340774389,3283.0834392367265,3283.0987567477086,3283.1104305831877,3283.119327487848,3283.1261080281956,3283.131275637517,3283.1352139941523,3283.1382155084,3283.140503033019,3283.142246409349,3283.1435750774654,3283.1445876866933,3283.145359420011,3283.145947576126,3283.1463958237396,3283.14673744379,3283.146997800469,3283.1471962244195,3283.147347447979,3283.147462699012,3283.147550534536,3283.147617476054,3283.1476684937597,3283.147707375554,3283.147737008286,3283.147759592087,3283.147776803732,3283.1477899211322,3283.147799918212,3283.147807537221,3283.1478133438472,3283.147817769214,3283.147821141889,3283.1478237122856,3283.1478256712444,3283.1478271642145,3283.147828302039,3283.147829169206,3283.14782983009,3283.147830333767,3283.147830717633,3283.147831010184,3283.147831233145,3283.1478314030683,3283.147831532573,3283.1478316312678,3283.147831706486,3283.147831763814,3283.1478318075024,3283.1478318408026
